label,source,sentence
guilt,emotional_events,Falling in love with a close friend.
guilt,emotional_events,Recently when I made a slip and blurted out indecent words in my mother's presence.
guilt,emotional_events,[ I speak harshly to my parents though they only mean my own good.]
guilt,emotional_events,"I called my little sister to make her pick up her toy from the floor. When she still refused after I had asked her for the fourth time, we began to quarrel. At last the whole family was involved in this quarrel and trouble was brewing."
guilt,emotional_events,When I had broken a piece of glass of the refrigerator by putting a hot pan in it.
guilt,emotional_events,When I pulled a chair from under someone at kindergarten and he hit his head.
guilt,emotional_events,I hit my little sisiter on the head with a stone while we were fighting.
guilt,emotional_events,When my uncle and my neighbour came home under police escort.
guilt,emotional_events,[ No response.]
guilt,emotional_events,Someone asked me to do something and I made up an excuse and said no. I then went and didn't the same thing with someone else and hoped the first person never found out.
guilt,emotional_events,I ran over my dog with a bicycle when I was carrying him tied to the handle bar.
guilt,emotional_events,"In some special circumstances l lied to my parents, then felt guilty so I told them the truth and felt free."
guilt,emotional_events,This feeling comes frequently when I go out at night and tell my mother that I shall come back early. But then I get home a 5 or 6 a.m.
guilt,emotional_events,"I had promised to say goodbye to a person who was going on a trip, and I did not turn up."
guilt,emotional_events,"When I see that my mother forces my little brother (15 years) to work very hard for school. I don't agree that she constantly puts him to work, but I don't tell it to her, so nothing changes."
guilt,emotional_events,I had lunch with my ex-boyfriend and did not mention it to my fiancee.  I felt guilty despite the fact that I felt nothing for my ex-boyfriend.
guilt,emotional_events,"When we were playing, I hurt my little sister, but towards my mother I did not admit that it was my fault."
guilt,emotional_events,I borrowed my classmate's notebook one week before the examination and I promised to give it back to her in two days time.  I was very busy at that time and forgot many things; as I was not very often at home she could not contact me.  When I started my revision I realized that her notebook had been on my desk for five days.  I contacted her immediately and gave it back to her.  Though she did not say anything I felt very guilty.
guilt,emotional_events,Once when I complained I caused a great discussion between my parents.
guilt,emotional_events,"I live with my boyfriend, we have a close relationship, I fell in love with another man."
guilt,emotional_events,Forgot to collect post for a friend.
guilt,emotional_events,When I had beaten my auntie.
guilt,emotional_events,After closing the front door I realized that I had left the key inside the house. I felt even more guilty since it was not my own house but the house of people I hardly knew.
guilt,emotional_events,"I became very angry with my friend because he didn't do shopping, while we agreed on him doing this. My being angry was proved to be without reason and I felt guilty about it."
guilt,emotional_events,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association).
guilt,emotional_events,"Adolescent guilt growing up feeling \bad, immoral\"" sexual á|desires, some 10yrs ago."""
guilt,emotional_events,Not getting the class paper in time for the lecture.
guilt,emotional_events,"My brother wanted money but I refused to give it to him, two days later he stole it from my father."
guilt,emotional_events,"I had been on friendship with a certain girl for sometime and the love was going on well, but it happened that I made the friendship come to an end suddenly without good reasons."
guilt,emotional_events,"I came across a blind man sitting in one of the corridors and asking for money, though I had some money I did not give him anything."
guilt,emotional_events,Making a sexual pass at my cousin with whom I have a very close personal relationship.
guilt,emotional_events,Forced to fill in a questionnaire.
guilt,emotional_events,Not handing in homeworks in time.
guilt,emotional_events,I felt guilty when the truth was known about my impregnating the girl we were staying with.
guilt,emotional_events,By mistake I took a book from the library which was not supposed to be loaned out.
guilt,emotional_events,"I promised my mother to come home on her birthday, but at last I was prevented. Nevertheless it would have been possible to go but I did not."
guilt,emotional_events,I felt guilty when I thought that I was still not standing on my own feet.
guilt,emotional_events,The results of the mid term examinations were very poor.
guilt,emotional_events,"I once felt guilty when a certain passenger in the same (ship, plane ?) which I boarded when coming from home lost his 10t which in fact fell into my pocket unknowingly."
guilt,emotional_events,"My patient died of Anaemia while I was organising blood transfusion for him, so I felt guilty, because I thought that may be I was slow."
guilt,emotional_events,"When I went to my room-mate's drawer to see if she had an iron  which I could use, she came in.  I felt guilty as she may have thought that I had been stealing."
guilt,emotional_events,Thinking about other things in a lecture.
guilt,emotional_events,"When I am not able to fulfill any request of my son - can't take him out to ride his byke, because I am tired."
guilt,emotional_events,I felt guilty at being part of the successful people. Felt guilty at being a student when other people were not. Guilt about being a potential success in various areas of society. (So stupid this emotion)
guilt,emotional_events,Not doing something I had promised.
guilt,emotional_events,"Leaving University in 1982 following exclusion and lying to parents/friends about reasons for leaving, i.e. lying about the fact of having been excluded."
guilt,emotional_events,Not helping parents enough at home and at the farm - this has happened many times.
guilt,emotional_events,"When I had sufficient amount of money, I brought more clothes for myself than for the children - I  felt bad about it."
guilt,emotional_events,I had a girlfriend which I used to call regularly. Then I didn't phone her for a while. At a certain moment I felt a little tension which became worse.
guilt,emotional_events,"When I finished a test type of exam and did not dare to answer any question, I doubted whether I would pass the exam  or not."
guilt,emotional_events,"I know that a certain person feels very lonely, and that she always looks forward to seeing me. However, often I am too busy to visit her, then I feel guilty."
guilt,emotional_events,"I had been together with my boy-friend for two and a half years, when he got to know another girl and not even tried to conceal that from me. I drew my conclusions and left him - I also felt a bit guilty for what had happened."
guilt,emotional_events,I took my father's car to church one Sunday (I told them that's where I was going ) I decided instead to go for a drive to the beach - on the way I got a puncture.
guilt,emotional_events,A friend of mine trusted me to back her in a decision she had made.  But when the moment came I did not agree with her opinion.
guilt,emotional_events,"When my little brother asked me to play with him, I told him that I had no time and that I would play with him the next day. However, the next day I said the same thing."
guilt,emotional_events,When a patient in the ward died (one who had been under my care). I felt as if I didn't give the appropriate care to the patient.
guilt,emotional_events,Guilt at often being unable to visit a close relative in hospital after her death I felt very guilty and wished I had done more.
guilt,emotional_events,When I had to lie to my boyfriend so that he wouldn't suspect I'd bought him a xmas present as expensive as I had.
guilt,emotional_events,"It was my mother's birthday. My father and I used to buy a present together. However, now I had bought something together with my girlfriend and I forgot to ask my father."
guilt,emotional_events,When someone is accused or punished instead of me.
guilt,emotional_events,When I and the boy next door set fire to a house by accident.
guilt,emotional_events,I ate 12 biscuits one night after tea while watching TV - I don't know why.
guilt,emotional_events,When I became angry at my boyfriend without any reason. I know he cannot bear me being angry at him and that he can't study anymore then.
guilt,emotional_events,"We had a day off from school. Instead of helping my mother with her job, I stayed in bed all day."
guilt,emotional_events,When I spoke ill of a fellow worker in the absence of this person.
guilt,emotional_events,When my parents quarelled over something I had done and which was wrong.
guilt,emotional_events,When I was a child I used to play with my cousin gushing wather to each other in front of the door of my house. One day we decided to gush with on a passing car. The driver stopped and went to discuss with my mother and my aunt that were there.
guilt,emotional_events,Not accepting hints of intimate relation from a girl.
guilt,emotional_events,"I had gone to see one of our professors about a book, and I did not  attend the class she took a few minutes later.á"
guilt,emotional_events,When I promised to visit my boyfriend and I didn't fulfil the promise.
guilt,emotional_events,I was not able to help my sister to understand that her husband is a bad man before she was married to him.
guilt,emotional_events,[ Can not think of anything just now.]
guilt,emotional_events,When I let a person assume a fault that I committed.
guilt,emotional_events,When a patient had died soon after I had told the guardian to wait outside the ward.
guilt,emotional_events,When I don't fulfill my obligations.
guilt,emotional_events,During 7th grade our class mobbed a famale teacher so badly that she had a breackdown and was hospitalized.
guilt,emotional_events,"The fridge we had at home had a lock.  One day when I wanted something, I unscrewed the door but unfortunately I was caught in the act."
guilt,emotional_events,I had shouted at my younger brother and he was always afraid when I called out loudly.
guilt,emotional_events,A friend of mine said in a group that she felt lonely and withdrawn from everyone because of mental deficiency.
guilt,emotional_events,One day I shouted at my brother who didn't do any wrong to me only that I had a disappointment from a friend and projected it on to him. He cried and I felt guilty after sometime.
guilt,emotional_events,Once I had some homework to do and I did not do it.
guilt,emotional_events,Two timing - going out with 2 guys at once (secretly).
guilt,emotional_events,"Attending to a demand made by a client (I work in a bank) I suggested her an application of money in a week ahead, but I informed her wrongly. The client arrived a week after and the application wasn't made and she lost with this a lot of time and money."
guilt,emotional_events,"While at primary school, I did not let a friend ring a bell although he would have liked to do it.  Afterwards I felt bad."
guilt,emotional_events,When my grandfather was in a nursing home when I was young I never wanted to go and sometimes didn't have to and later I felt guilty.
guilt,emotional_events,Hurt someone's feelings unintentionally.
guilt,emotional_events,When I deny something to my sister and after a while I feel sorry and try to bypass the situation.
guilt,emotional_events,A friend came to visit me and I was not there.
guilt,emotional_events,"Not attending school, when  am not sick - but in need of mental rest. Staff on your return query your \sickness\"" - it is easier á|in N.Z. to be sick, rather than confide other personal reasons á|etc."""
guilt,emotional_events,When I forced a close friend of mine to ask a girl things about herself.
guilt,emotional_events,"One day my mother forced me to eat more and I refused, the next day she served me more rice and mutton pieces than usual.  When I saw this I got very angry and scolded her, and refused to eat.  Later I felt guilty and asked her to excuse me."
guilt,emotional_events,"In a situation with my girlfriend I took a decision.  Later when I thought about it, I realized that it was an erroneous decision."
guilt,emotional_events,I remember about an unpleasant event in relation to my mother. I felt guilty before her.
guilt,emotional_events,I told my pesent boyfriend that I was an Australian as are my parents. As the relationship developed I found it harder and harder to confess and became sure it would end our relationship. He eventually found out when told in front of me by my mother.
guilt,emotional_events,"[ I had, by being silent, disapproved my love and made him unhappy.  He had not been able to keep his promise.  I thus was thinking about my own conduct towards another person.]"
guilt,emotional_events,One day I took a packet of sweets from a certain Grocery at Nathenje. Then later on I started to feel guilty and realised that I had done a wrong thing to him.
guilt,emotional_events,When I shoplifted a pair of earrings from Coles and my Mum caught me with them in my bag.
guilt,emotional_events,Friend's fiancT left her for me.
guilt,emotional_events,"Some time ago I took the driving test. I did answer the theoretical questions very well, but I failed the practical driving test. It was my fault because I had not enough practice."
guilt,emotional_events,When I had a little accident with my boss'car.
guilt,emotional_events,I went to a friend's baptism as she became a Christian after me and I realized that she was more enthusiastic about her spiritual life than I was.  When I was with my brothers and sisters of Christ I had a guilty feeling which could not be dismissed easily.  When pepole asked me as to when I would be baptised my guilt feeling deepened.
guilt,emotional_events,I had shown anger toward my dog and he was killed later that day.
guilt,emotional_events,Not handing in homework in time.
guilt,emotional_events,"On Reberbahn, I was in a \restaurant\"" where drinks were á|overpriced.  I did not ask for the prices beforehand, and when á|the bill came I could not pay the bill."""
guilt,emotional_events,There were old people in a crowded bus and I did not have the courage to give them my seat.  I closed my eyes to sleep and then opened my book to read.  In my heart I wanted to give them the seat.
guilt,emotional_events,"At my summer job, I was responsible for making various orders.  It was not me who had ordered some seasonal merchandise, but when much of it was left over and had to be thrown away in the Autumn, I felt partly responsible for the much too large order."
guilt,emotional_events,"Two days after the above incident, I was thinking about my morally shameful act and I felt sorry for that incident, but it was too late, however I did realize this."
guilt,emotional_events,I moved to Nijmegen for my study. Soon after this my mother had to be admitted in hospital because of cardiac compliants. I knew that my moving was an important reason for this.
guilt,emotional_events,"That evening when I opened the songbook while I was singing the song \Those were the days\"" that guilt feeling became stronger.  á|The lyrics described well - I was really wrong.  The wish that I á|had made was really bad. If she were with me I would really be á|happy and we would play happily together like the days in á|secondary school and she would not be disappointed and gloomy á|because of me."""
guilt,emotional_events,I had to take care of a neighbour's child. I did not look after it all the time and the child fell down and was hurt. I felt guilty.
guilt,emotional_events,Two-timing - going out with person other than guy I was in relationship with.
guilt,emotional_events,When I was 4-5 years old my mother gave me some parts of a chocolate bar and ordered me to bring it to my father working outside. On my way I could not resist the temptation and ate it myself.
guilt,emotional_events,"When I am dishonest to a friend to whom I am very close.  I feel guilty because I know that he gives a different version of the truth and I have not corrected these mistakes, and he is aware that I know that they are wrong."
guilt,emotional_events,I felt guilty last year during the winter term exams. A colleague of mine asked me to give him my lecture notes (I had very good notes and I had passed my exam in advance) but I still don't know why I didn't give them to him. That colleague failed and he was on the verge of not passing it at the supplementary examinations.
guilt,emotional_events,When I acted in a negative way at a certain moment by laziness to concede a moment of the time I thought to be my own.
guilt,emotional_events,Dad had just married his second wife (my step-mother) and I did not like her so I went to the wardrobe and set fire to her dresses.  Eveyone suspected my brother and he had to bear the consequences.  Nobody ever got to know that it was me who had done it.
guilt,emotional_events,When I was caught stealing mangoes in a certain compound.
guilt,emotional_events,"When my mother returned from a holiday, I told her a lie i.e my father had brought another woman home while she was away."
guilt,emotional_events,I promised to fulfill an errand. Later I understood it was impracticable. The explanation I gave was accompanied by a sense of guilt.
guilt,emotional_events,I didn't attend lectures.
guilt,emotional_events,"When my aunt took her own life, I felt guity for not understanding that she needed support."
guilt,emotional_events,Not being able to help my friend.
guilt,emotional_events,When I was face to face with my deceived friend after sleeping with his wife.
guilt,emotional_events,"I borrowed a friend's books and forgot I had them, she asked for them back and I told her I didn't have them. I duly found and returned them."
guilt,emotional_events,When I decided to take a week s holiday without consulting the family first.
guilt,emotional_events,I failed to keep a promise and this had a serious effet on someone's problem.
guilt,emotional_events,I felt guilty when I lied to my parents.
guilt,emotional_events,I felt guilty when I mislead a person into thinking he was a close friend when that person was more of a casual acquaintance.
guilt,emotional_events,"When in the initial interview for the recruiting, I don't know why, I accepted to do the test for army."
guilt,emotional_events,"In Biarritz (the South of France) I met some English students who, especially for me, went to Paris and gave me food, while I didn't have any more money."
guilt,emotional_events,I once drank too much alcohol and became very ill. This was in the presence of my friends.
guilt,emotional_events,When I hurt my sisters for no reason at all.
guilt,emotional_events,When I spanked a child in anger and later regretted it terribly.
guilt,emotional_events,Guilt conscious struck me when I failed my Standard Two Examinations in 1972. I knew that I would suffer the consequences of what I had been doing during class hours: thus playing with friends and sometimes not even going to school.
guilt,emotional_events,I was not sure whether I should help an old woman going down a flight of stairs. I just watched her and saw how difficult it was for her to do it.
guilt,emotional_events,I spied on my fiancT and was terribly jealous. Later I saw that there was no reason for that.
guilt,emotional_events,"When my sister had the opportunity to do some modelling work. And I was quite jealous - later on the photographer decided not to take her photograph, and she was very upset - I felt guilty as a result, almost as if I had caused her to lose her opportunity, by not being genuinely happy for her in the first place."
guilt,emotional_events,When I copy someone else's problem set.
guilt,emotional_events,"While travelling in a bus with an invalid ticket, I got caught."
guilt,emotional_events,Eating the last remains of dinner that someone else (unknown to me) had claimed.
guilt,emotional_events,"Incomprehension and repression towards a child's behaviour, commonly not accepted, and making the child cry."
guilt,emotional_events,"Accidentally dropped a friends camera flash, so that it was broken."
guilt,emotional_events,"When I promised a male friend of mine to visit him, and did not."
guilt,emotional_events,I removed an article of clothing belonging to my employer while in a position of trust.
guilt,emotional_events,I was sitting in a restaurant with friends and I knew that in the meantime my girl-friend must have come to my flat and found the door closed.
guilt,emotional_events,When I applied for a false travelling claim allowance and later I thought that I would be found out.
guilt,emotional_events,When I was in the puberty I smashed the favourite toy of my little brother because of a fit of rage.
guilt,emotional_events,"Had started a relationship and did nothing to keep it up, partly the use of another person."
guilt,emotional_events,"A very close friend of mine invited me to spend the holidays with him.  He was very kind, good and understanding.  However it turned out that he had two of his cousins at his place.  He, however gave me everything I needed - even transport money."
guilt,emotional_events,"I was once called in court in Zemba Traditional court to answer a charge of impregnanting a young lady, I felt guilty for she had some letters which I used to write her as an exhibit in court."
guilt,emotional_events,"I had enough time to do my assignment, and I did not do it well.  When the lecturer scolded me, I had this feeling."
disgust,emotional_events,A student who lives in the same house where I live is an alcoholic. He tries to manipulate other people with his money when he has drunk too much.
disgust,tweets,"We are on the slowest train ever, it stops everywhere. Missed a quick train by a few minutes"
disgust,emotional_events,When I met my boyfriend with another girl.
disgust,emotional_events,"I once saw an elderly lady who was not properly dressed.  She was wearing a transparent dress, such things are not sopposed to be seen in African society."
disgust,emotional_events,A drunk walked out in front of a car at night. Both lower legs were broken. His shoe was thrown about 50 yards after the accident.
disgust,tweets,aw now where's that little asian girl who runs round pooping her pants in public? i miss laughing at her.
disgust,artificial_sentences,A comic romp starring Billy Crystal in which a group of disgruntled New Yorkers play out their frontiersmen fantasies on a two week cattle-drive in New Mexico .
disgust,emotional_events,Someone smoking on Electric train (Electric trains are non-smoking) with alcohol smell coming from person.
disgust,emotional_events,Noisy people in the library.
disgust,emotional_events,I felt disgusted when I was not given money for lunch at school by my father as a punishment for beating my little brother.
disgust,emotional_events,[ No response.]
disgust,emotional_events,"Several weeks ago, I had problems with friends, I felt disgusted by a friend."
disgust,emotional_events,I felt disgusted when I was in a restaurant which didn't appear to be clean and orderly. (I do not like to be in unclean environments).
disgust,emotional_events,"I went out with my sister, her boyfriend and his friend. I did not like this young man. But suddenly he overcame me and kissed me. He was very strong so that I could not defend myself."
disgust,artificial_sentences,"Evreux 's Communist mayor , Roland Plaisance , said he was `` revolted '' by the firing and praised Gaillot 's commitment to `` staying close to the poor and the excluded . ''"
disgust,emotional_events,"While watching the movie called \Deer hunter\"" on TV, when it á|showed how prisoners were treated."""
disgust,fairytale_sentences,"Very well; wait till to-morrow, then, said the goblin."
disgust,emotional_events,My parents claimed me on their income tax after I had been out of the house for two years receiving no financial support from them. As result I had to work more during school because they were expected by the FAO to contribute to my education when they refuse to do so.
disgust,emotional_events,Person talking about a situation while eating.
disgust,emotional_events,When my father shouted at me for going to a party with my sister.
disgust,emotional_events,I felt disgusted when I went to one of the Central hospitals where my hope of getting good treatment was turned down by one of the doctors who said I was alright despite my feeling pain.
disgust,emotional_events,When I learnt that my best friend had failed the exams.
disgust,fairytale_sentences,I hate cow-beef; it is not tender enough for me.
disgust,emotional_events,"When I lose on my bets on anything - baseball, football, basketball, track, craps, poker, or arcade - whether its 5 dollars or 200 I feel that I should never have done it in the first place."
disgust,fairytale_sentences,"So the silly girl cut off her great toe, and thus squeezed on the shoe, and went to the king""s son."
disgust,emotional_events,"When the committee, to which I belong, was accused of having squandered the money of the association."
disgust,emotional_events,When my father revealed inconsistent morals.
disgust,emotional_events,A situation where I ignored my beliefs and principles for a trip of whimsy.
disgust,emotional_events,"I met a girl (22 years old), married. I liked her. I asked her for a date and I kissed her. I discovered that she lived nearby where I passed every day. I got amused thinking that her husband would be ... or me . I didn't talked to her anymore."
disgust,emotional_events,I caught a glimpse of a black-beetle.
disgust,artificial_sentences,He 'd play her along until she got fed-up and started making too many demands .
disgust,artificial_sentences,"Several times , Gedge had persuaded him to stay with the band when he had become disgruntled and ` warnings "" had not been given because he ostensibly wanted to leave anyway ."
disgust,emotional_events,Disgust of drunkers and of blood.
disgust,artificial_sentences,"A statement was issued from Ibrox yesterday detailing the unsatisfactory nature of the dealings with Bernard Tapie 's club , while expressing regret that there was nothing more Rangers could do on behalf of their now disgruntled fans ."
disgust,emotional_events,"The acts of brutal violence in generally disgusts me. Fights, phisical aggrssion, etc."
disgust,emotional_events,When a skunk invaded camp.
disgust,emotional_events,When somebody made me touch human faeces.
disgust,emotional_events,Some students talking when other people are having a nap.
disgust,emotional_events,When I tried to explain to my child as to why there were magazines wiith naked girls on them at the kiosk.
disgust,emotional_events,I felt disgust when I saw a dead animal on the roadway.
disgust,emotional_events,I felt disgust of dirty.
disgust,emotional_events,Saw my father with that woman he is married to now.
disgust,fairytale_sentences,"I am accustomed to better things, said the beetle."
disgust,emotional_events,"During a recent meeting, Mr. A showed his excitement and overindulged in the notes delivered.  Though his curiosity could not be blamed, his way of accquiring knowledge was an extreme behaviour e.g he always tried to know what I was reading and gained everything he could."
disgust,fairytale_sentences,"That is impossible, your grace, replied the mother; ""he is not pretty; but he has a very good disposition, and swims as well or even better than the others."
disgust,emotional_events,"I was sitting in school, waiting for my sister to go home. Suddenly a boy put fire in a paper and threw it were I was sitting. The paper didn't get me, but I felt terribly disgusted at this cowardliness and irresponsibility that caused a great discussion. We went to the director and he, drunk as always, said that I was ... attention in school. I felt disgust of this situation, and of the persons implicated in it."
disgust,emotional_events,One of these people who sell meat in town used a knife to stab his friend and later carried on using the same knife to cut meat.
disgust,emotional_events,"When I was substituted in a play which was to be staged, after I had learnt all the lines."
disgust,tweets,got new sneaks today..can't wait to break them in..stupid rain
disgust,emotional_events,Grovelling people.
disgust,tweets,You are so welcome!!!  Keep 'em coming!
disgust,emotional_events,One of those days when I was going to school with my brother and he annoyed me.
disgust,fairytale_sentences,"Would you like to stay here and freeze when the winter comes? said the mother, ""or till the boys comes to hang you, or to roast you?- Well then, I'll call them."""
disgust,emotional_events,Some foreign students playing loud music late at night.
disgust,artificial_sentences,We therefore have a clashing interest of views over whether to feel sympathy or revulsion about Blanche .
disgust,tweets,Watching you work is exhausing. Just thinking about it is making  me sleepy
disgust,emotional_events,When I vomitted a lump of blood.
disgust,fairytale_sentences,Let her have the goose-bone with its lump of wax and bit of stick.
disgust,fairytale_sentences,"For a moment, Alfred's respect for Kaela's mamma underwent a sudden shock, and lessened considerably; but, dazzled by the light which surrounded Kaela, he soon found it quite natural that the old lady should have no eye for color."
disgust,emotional_events,"This person I know lied about how much income his parents made and received money through grants which he did not need. Another person is barely making it, did not lie, and did not receive enough money."
disgust,fairytale_sentences,And without any invitation! said Mrs. Thomasina Tittlemouse.
disgust,emotional_events,My roommate being nice to a party leader in order to get into the party.
disgust,emotional_events,"Being mistreated by my former primary school teacher, Mr Zalu."
disgust,emotional_events,[ I feel disgusted at people who talk negatively about a person without knowing the person well.]
disgust,fairytale_sentences,"Ah, we will have nothing to do with him!
disgust	fairytale_sentences	Begone!"
disgust,emotional_events,My elder sister forced me to do a few things which I did not like to do.
disgust,tweets,I'm with you there - filing is so much less fun than sorting cos you still have to look at it ; hunt down details
disgust,emotional_events,"Some time ago a man tried to teach me something. \Tried\"" because á|it is very difficult to teach somebody when you yourself are not á|competent and cultured."""
disgust,emotional_events,Saw a mate bribing the leader.
disgust,emotional_events,When I failed the grade 7 twice and only passed it the third time.
disgust,emotional_events,Class leader told me to collect homework for him.
disgust,emotional_events,"At what I was capable of of selfishly using others for sexual encounters, while I held a vision of having a deepening above-board (you know, \girl next door\"") devotion to a girl in my á|head. My drives and actions did not match this so consequently I á|felt disgusted at my failure."""
disgust,tweets,i have no phone  whatchu doing tonight sucka. no dane cook she sold the tickets. lamee.
disgust,emotional_events,A sour looking man was beating his thin dog in Remuera.
disgust,emotional_events,"While reading Olli Jalonen's new book, the distant, cold and selfish relationships between people (in the book) made me feel disgusted."
disgust,fairytale_sentences,"Therefore St. Peter once more said, ""Lord, this cannot go on, we must throw him down, or he will make all Heaven rebellious."""
disgust,tweets,i have no one to watch it with! ma peeps  are actually focused on their finals already!
disgust,emotional_events,When my father thought that I was an unrelaible son.
disgust,emotional_events,I was disgusted when my little sister had been hit badly by her friends.
disgust,emotional_events,[ No response.]
disgust,fairytale_sentences,"You are the right sort to dance with, certainly, said she, turning her back upon him."
disgust,fairytale_sentences,But my Lord Daa would not do that.
disgust,emotional_events,"I do not like one of our neighbours as they are very selfish.  Whenever they want something or need help they come to see us,  otherwise they do not even bother about people who live next to them."
disgust,fairytale_sentences,"Rest there in peace, till thou art a wiser man than thou wert."""
disgust,tweets,Moving in the rain is not fun. Last day in the Hamptons
disgust,artificial_sentences,"A Swedish couple and a German guy sitting near me were on their feet , that sickened expression on their faces too ."
disgust,tweets,Good Morning twitters!!! I am soooo tired...I really need 2 stay off of twitter...LOL this shit is taking over my life...LOL
disgust,emotional_events,"The same event described under FEAR - in the bus a man sat beside me, with his trousers open and holding his penis."
disgust,emotional_events,"Four weeks ago I felt very much touched to find an asciatic patient who had asked the very morning to be tapped of the fluid, dying in the evening. I was really disgusted because this was the Medical staff's negligence. Had the Clinical officers done something that very morning he might have been alive today."
disgust,artificial_sentences,There was world-wide revulsion when the IRA exploded a bomb during a Poppy Day service in Enniskillen in the late 80s .
disgust,emotional_events,Someone I know and respect sexually assulted a girl.
disgust,emotional_events,I have experienced disgust with some people - usually double dealers.
disgust,tweets,"thanks ALOT, stuck at work with it too"
disgust,emotional_events,When a friend of mine keeps telling me morbid things that happened to his dog.
disgust,emotional_events,I thought that the guy I had been associating with for over a year went out 2 or 3 times with a high school girl whom he claimed not to like.
disgust,fairytale_sentences,"His tail is sticking out!
disgust	fairytale_sentences	You did not fetch enough dough, Anna Maria."
disgust,fairytale_sentences,"I know so much, at least, that the hare only ran from cowardice, and because he thought there was danger in delay.
disgust	fairytale_sentences	And the snail spat at them with contempt.
joy	fairytale_sentences	It seemed as if I saw myself again in the days of my childhood; and so I voted for the hare."
disgust,emotional_events,Watching an alcoholic woman who was approaching everyone at the wharf for cigarettes - a prostitute in Auckland (elderly).
disgust,emotional_events,I was disgusted at the existing red-tape in the government offices.  I accquired my passport three months after having applied for it and I had to go back five times to them to correct a minor error.
disgust,emotional_events,When a very near person got into an awkward situation but showed only helplessness and indecision.
disgust,emotional_events,I saw part of a Prince video with him crawling out of a bath tub.
disgust,emotional_events,When I listened to a conversation of friends talking about the power of money.
disgust,emotional_events,Getting a low grade on my physics midterm.
disgust,emotional_events,I greeted a friend and he did not respond.
disgust,emotional_events,I heard part of a conversation in which one talked very low about women.
disgust,emotional_events,"When I saw a lady putting on a pair of trousers, I felt it was a disguise according to Malawi culture."
disgust,emotional_events,My older sister used to pick on my brothers and sisters all of whom were younger than her. On one occasion my brother did something my sister didn't like. A full-scale battle began.
disgust,fairytale_sentences,"Oh no, if you please'm; that one belongs to old Mrs. Rabbit; and it DID so smell of onions!
disgust	fairytale_sentences	I've had to wash it separately, I can't get out that smell."
disgust,emotional_events,When people/press analyze a particular newsworthy item (CAL Football team) which I am a member and can only see the situation in a bad light and always put the team down.
disgust,emotional_events,A man was unfair to a girlfriend of mine.
disgust,tweets,Were you going to come? The venue said that they couldn't afford to open so cancelled it. I wish we were there now!
disgust,tweets,I'm sitting in the bus to dublin And listen tokio hotel-reden.And i must laugh.you know why
disgust,emotional_events,Foreign students playing loud music in the night before the biology examn.
disgust,fairytale_sentences,You have no love of fatherland in you.
disgust,fairytale_sentences,"Why, there is not even a dung-heap."""
disgust,emotional_events,"I was listening to a priest in church saying how sinful man was, and how all men should renounce their desires and pleasures to please God. I could never understand how something that brings you joy could be a sin."
disgust,emotional_events,"I felt it when I saw a colleague of mine eating like a beast. At the same time he was making gestures, speaking and making the hell of a noise."
disgust,emotional_events,"I trusted a friend of mine, but she lied to me about something and this disgusted me."
disgust,emotional_events,When I made love with someone who I didn't really love. Sometimes I even considered him unlikable.
disgust,emotional_events,Finding out some people had been talking about me at my back.
disgust,tweets,i love those boys. i missed the chat yesterday  it was the firts ; only one i'll miss though! &lt;333 Nick Jonas &lt;3333
disgust,fairytale_sentences,"Certainly people who were only born yesterday know very little.
disgust	fairytale_sentences	I can see that in you.
surprise	fairytale_sentences	The Snow Man felt quite a strange sensation come over him; it was very odd, he knew not what it meant, and he could not account for it.
surprise	fairytale_sentences	What a strange crackling I feel within me,"" he said."
disgust,emotional_events,"When I was in a Christian institution, sometimes the nuns would send back the people who came to visit us when it was not the visiting hours.  This disgusted me."
disgust,fairytale_sentences,"Don't come so near me, said the garter; ""I am not accustomed to it."""
disgust,emotional_events,On seeing a scene of an accident in a magazine.
disgust,emotional_events,It was when I read a newspaper article on the future and they foresaw that we would be eating frog-burgers by the year 2000.  An illustration showed a frog between two pieces of bread.
disgust,fairytale_sentences,"But the ball, which wore a dress of morocco leather, and thought as much of herself as any other young lady, would not even condescend to reply."
disgust,emotional_events,When I failed the entrance exam of the medical school and was studying biochemistry which has no job prospects in Zambia.
disgust,emotional_events,Being in a Malaysian city with my girlfriend coming out of a picture theatre - seeing her rush up to a taxi that a very old sick man was trying to get to. Seeing her take over the taxi.
disgust,fairytale_sentences,"Sweep for yourselves,"" she answered, ""I am not your servant."""
disgust,emotional_events,"Quarreling with my father, when he made false assertions."
disgust,emotional_events,When an uncle of mine who is very ill started to cough wich sounded very dirty. (He can't help it of course).
disgust,emotional_events,Some students trying to please the lecturer.
disgust,tweets,"I'm stuck in a try-to-merge-two-tools CSS hell, so no help from frameworks  Unless both tools had already used the same framework"
disgust,emotional_events,We had gone to our native village and I went to visit a tribal group which believes in Goddess Kali.  As it was a festival day they had to offer a hen to the Goddess so they cut the head off a hen right in front of my eyes.  I felt disgusted and evenb gave up eating meat after this incident.
disgust,emotional_events,"When I patronized a certain tavern which had prostitutes, it was almost a brothel."
disgust,emotional_events,My brother gave me a beating because he could not beat me verbally.
disgust,emotional_events,When a dog is left whining outside a shop.
disgust,fairytale_sentences,Just look at the crawling thing!
disgust,emotional_events,My friends aren't working for the same common goal we all need to accomplish.
